id_gpa;id_name_gpa;num_gpa;id_shop;id_agr_state;inv_num_gpa;full_num_gpa;id_cbn_type;mtrPlaceName;id_mtrPlaceType;id_ks;kod_kor;kod_sor;name_sor
527;17;2;118;2;230047;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC09-GP02;КС Бобровская, цех №9, ГПА-2
528;17;3;118;2;230047;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC09-GP03;КС Бобровская, цех №9, ГПА-3
529;17;4;118;9;230047;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC09-GP04;КС Бобровская, цех №9, ГПА-4
530;12;1;119;2;134465;11;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC01-GP01;КС Октябрьская, цех №1, ГПА-1
531;11;2;119;9;134463;12;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC01-GP02;КС Октябрьская, цех №1, ГПА-2
532;11;3;119;1;134464;13;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC01-GP03;КС Октябрьская, цех №1, ГПА-3
533;17;1;120;1;134432;21;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC02-GP01;КС Октябрьская, цех №2, ГПА-1
534;17;2;120;1;134433;22;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC02-GP02;КС Октябрьская, цех №2, ГПА-2
535;17;3;120;1;134514;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC02-GP03;КС Октябрьская, цех №2, ГПА-3
536;17;4;120;2;134515;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC02-GP04;КС Октябрьская, цех №2, ГПА-4
537;17;1;121;1;134495;31;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC03-GP01;КС Октябрьская, цех №3, ГПА-1
538;17;2;121;2;134496;32;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC03-GP02;КС Октябрьская, цех №3, ГПА-2
539;17;3;121;2;134497;33;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC03-GP03;КС Октябрьская, цех №3, ГПА-3
540;17;4;121;9;134498;34;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC03-GP04;КС Октябрьская, цех №3, ГПА-4
541;17;5;121;1;134499;35;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC03-GP05;КС Октябрьская, цех №3, ГПА-5
542;17;1;122;2;134522;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC04-GP01;КС Октябрьская, цех №4, ГПА-1
543;17;2;122;2;134523;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC04-GP02;КС Октябрьская, цех №4, ГПА-2
544;17;3;122;2;134524;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC04-GP03;КС Октябрьская, цех №4, ГПА-3
545;17;4;122;12;134525;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC04-GP04;КС Октябрьская, цех №4, ГПА-4
546;17;5;122;2;134526;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC04-GP05;КС Октябрьская, цех №4, ГПА-5
547;17;1;123;2;134601;51;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC05-GP01;КС Октябрьская, цех №5, ГПА-1
548;17;2;123;2;134602;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC05-GP02;КС Октябрьская, цех №5, ГПА-2
549;17;3;123;2;134603;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC05-GP03;КС Октябрьская, цех №5, ГПА-3
550;17;4;123;2;134604;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC05-GP04;КС Октябрьская, цех №5, ГПА-4
551;17;5;123;2;134605;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC05-GP05;КС Октябрьская, цех №5, ГПА-5
552;17;1;124;1;134608;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC06-GP01;КС Октябрьская, цех №6, ГПА-1
553;17;2;124;2;134609;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC06-GP02;КС Октябрьская, цех №6, ГПА-2
554;17;3;124;2;134610;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC06-GP03;КС Октябрьская, цех №6, ГПА-3
555;17;4;124;1;134611;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC06-GP04;КС Октябрьская, цех №6, ГПА-4
556;17;5;124;2;134612;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC06-GP05;КС Октябрьская, цех №6, ГПА-5
557;17;1;125;1;134559;71;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC07-GP01;КС Октябрьская, цех №7, ГПА-1
558;17;2;125;1;134651;72;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC07-GP02;КС Октябрьская, цех №7, ГПА-2
559;17;3;125;2;134652;73;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC07-GP03;КС Октябрьская, цех №7, ГПА-3
560;17;4;125;2;134653;74;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC07-GP04;КС Октябрьская, цех №7, ГПА-4
561;17;1;126;2;134645;81;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC08-GP01;КС Октябрьская, цех №8, ГПА-1
562;17;2;126;2;134646;82;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC08-GP02;КС Октябрьская, цех №8, ГПА-2
563;17;3;126;2;134647;83;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC08-GP03;КС Октябрьская, цех №8, ГПА-3
564;17;4;126;2;134648;84;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC08-GP04;КС Октябрьская, цех №8, ГПА-4
565;17;1;127;1;238291;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC09-GP01;КС Октябрьская, цех №9, ГПА-1
566;17;2;127;2;238292;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC09-GP02;КС Октябрьская, цех №9, ГПА-2
567;17;3;127;1;238293;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC09-GP03;КС Октябрьская, цех №9, ГПА-3
568;17;4;127;1;238294;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC09-GP04;КС Октябрьская, цех №9, ГПА-4
569;17;1;128;9;339452;101;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC10-GP01;КС Октябрьская, цех №10, ГПА-1
570;17;2;128;9;339453;102;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC10-GP02;КС Октябрьская, цех №10, ГПА-2
571;17;3;128;1;339454;103;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC10-GP03;КС Октябрьская, цех №10, ГПА-3
572;17;4;128;2;339455;104;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T14-KS1-KC10-GP04;КС Октябрьская, цех №10, ГПА-4
573;2;1;86;2;136717;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP01;КС Сорумская, цех №1, ГПА-1
574;2;2;86;2;136718;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP02;КС Сорумская, цех №1, ГПА-2
575;2;3;86;2;136719;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP03;КС Сорумская, цех №1, ГПА-3
576;2;4;86;2;136720;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP04;КС Сорумская, цех №1, ГПА-4
577;2;5;86;2;136721;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP05;КС Сорумская, цех №1, ГПА-5
578;2;6;86;2;136722;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC01-GP06;КС Сорумская, цех №1, ГПА-6
579;2;1;87;2;136723;21;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP01;КС Сорумская, цех №2, ГПА-1
580;2;2;87;2;136724;22;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP02;КС Сорумская, цех №2, ГПА-2
581;2;3;87;2;136725;23;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP03;КС Сорумская, цех №2, ГПА-3
582;2;4;87;2;136844;24;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP04;КС Сорумская, цех №2, ГПА-4
583;2;5;87;2;136845;25;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP05;КС Сорумская, цех №2, ГПА-5
584;2;6;87;2;136846;26;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC02-GP06;КС Сорумская, цех №2, ГПА-6
585;10;1;88;2;136726;31;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC03-GP01;КС Сорумская, цех №3, ГПА-1
586;10;2;88;2;136727;32;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC03-GP02;КС Сорумская, цех №3, ГПА-2
587;10;3;88;2;136728;33;4;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC03-GP03;КС Сорумская, цех №3, ГПА-3
588;3;1;89;2;136709;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP01;КС Сорумская, цех №4, ГПА-1
589;3;2;89;1;136710;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP02;КС Сорумская, цех №4, ГПА-2
590;3;3;89;2;136711;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP03;КС Сорумская, цех №4, ГПА-3
591;3;4;89;1;136712;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP04;КС Сорумская, цех №4, ГПА-4
592;3;5;89;2;136713;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP05;КС Сорумская, цех №4, ГПА-5
593;3;6;89;2;136714;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP06;КС Сорумская, цех №4, ГПА-6
594;3;7;89;2;136715;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP07;КС Сорумская, цех №4, ГПА-7
595;3;8;89;2;136716;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC04-GP08;КС Сорумская, цех №4, ГПА-8
596;3;1;90;2;136733;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP01;КС Сорумская, цех №5, ГПА-1
597;3;2;90;2;136734;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP02;КС Сорумская, цех №5, ГПА-2
598;3;3;90;2;136735;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP03;КС Сорумская, цех №5, ГПА-3
599;3;4;90;2;136736;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP04;КС Сорумская, цех №5, ГПА-4
600;3;5;90;1;136737;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP05;КС Сорумская, цех №5, ГПА-5
601;3;6;90;2;136802;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP06;КС Сорумская, цех №5, ГПА-6
602;3;7;90;1;136803;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP07;КС Сорумская, цех №5, ГПА-7
603;3;8;90;2;136804;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC05-GP08;КС Сорумская, цех №5, ГПА-8
604;3;1;91;14;136806;61;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP01;КС Сорумская, цех №6, ГПА-1
605;3;2;91;14;136807;62;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP02;КС Сорумская, цех №6, ГПА-2
606;3;3;91;7;136808;63;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP03;КС Сорумская, цех №6, ГПА-3
607;3;4;91;2;136809;64;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP04;КС Сорумская, цех №6, ГПА-4
608;3;5;91;2;136810;65;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP05;КС Сорумская, цех №6, ГПА-5
609;3;6;91;2;136811;66;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP06;КС Сорумская, цех №6, ГПА-6
610;3;7;91;2;136812;67;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP07;КС Сорумская, цех №6, ГПА-7
611;3;8;91;9;136813;68;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC06-GP08;КС Сорумская, цех №6, ГПА-8
612;3;1;92;1;136772;71;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP01;КС Сорумская, цех №7, ГПА-1
613;3;2;92;2;136773;72;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP02;КС Сорумская, цех №7, ГПА-2
614;3;3;92;2;136774;73;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP03;КС Сорумская, цех №7, ГПА-3
615;3;4;92;2;136775;74;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP04;КС Сорумская, цех №7, ГПА-4
616;3;5;92;2;136776;75;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP05;КС Сорумская, цех №7, ГПА-5
617;3;6;92;2;136777;76;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP06;КС Сорумская, цех №7, ГПА-6
618;3;7;92;1;136841;77;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP07;КС Сорумская, цех №7, ГПА-7
619;3;8;92;2;136842;78;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T22-KS1-KC07-GP08;КС Сорумская, цех №7, ГПА-8
620;2;1;103;2;131682;11;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP01;КС Казымская, цех №1, ГПА-1
621;2;2;103;2;131683;12;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP02;КС Казымская, цех №1, ГПА-2
622;2;3;103;2;131684;13;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP03;КС Казымская, цех №1, ГПА-3
623;2;4;103;2;131685;14;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP04;КС Казымская, цех №1, ГПА-4
624;2;5;103;2;131686;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP05;КС Казымская, цех №1, ГПА-5
625;2;6;103;2;131687;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC01-GP06;КС Казымская, цех №1, ГПА-6
626;2;1;104;2;131636;21;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP01;КС Казымская, цех №2, ГПА-1
627;2;2;104;2;131637;22;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP02;КС Казымская, цех №2, ГПА-2
628;2;3;104;2;131638;23;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP03;КС Казымская, цех №2, ГПА-3
629;2;4;104;2;131639;24;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP04;КС Казымская, цех №2, ГПА-4
630;2;5;104;2;131640;25;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP05;КС Казымская, цех №2, ГПА-5
631;2;6;104;2;131641;26;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC02-GP06;КС Казымская, цех №2, ГПА-6
632;3;1;105;1;131622;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP01;КС Казымская, цех №3, ГПА-1
633;3;2;105;2;131623;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP02;КС Казымская, цех №3, ГПА-2
634;3;3;105;2;131624;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP03;КС Казымская, цех №3, ГПА-3
635;3;4;105;2;131625;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP04;КС Казымская, цех №3, ГПА-4
636;3;5;105;1;131626;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP05;КС Казымская, цех №3, ГПА-5
637;3;6;105;2;131627;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP06;КС Казымская, цех №3, ГПА-6
638;3;7;105;2;131628;37;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP07;КС Казымская, цех №3, ГПА-7
639;3;8;105;2;131629;38;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP08;КС Казымская, цех №3, ГПА-8
640;3;9;105;2;;39;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC03-GP09;КС Казымская, цех №3, ГПА-9
641;3;1;106;1;131630;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP01;КС Казымская, цех №4, ГПА-1
642;3;2;106;2;131631;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP02;КС Казымская, цех №4, ГПА-2
643;3;3;106;2;131632;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP03;КС Казымская, цех №4, ГПА-3
644;3;4;106;2;131633;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP04;КС Казымская, цех №4, ГПА-4
645;3;5;106;2;131634;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP05;КС Казымская, цех №4, ГПА-5
646;3;6;106;2;131635;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC04-GP06;КС Казымская, цех №4, ГПА-6
647;3;1;107;1;131652;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP01;КС Казымская, цех №5, ГПА-1
648;3;2;107;7;131653;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP02;КС Казымская, цех №5, ГПА-2
649;3;3;107;2;131654;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP03;КС Казымская, цех №5, ГПА-3
650;3;4;107;2;131655;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP04;КС Казымская, цех №5, ГПА-4
651;3;5;107;2;131656;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP05;КС Казымская, цех №5, ГПА-5
652;3;6;107;2;131657;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP06;КС Казымская, цех №5, ГПА-6
653;3;7;107;1;131658;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP07;КС Казымская, цех №5, ГПА-7
654;3;8;107;2;131659;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC05-GP08;КС Казымская, цех №5, ГПА-8
655;3;1;108;2;131712;61;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP01;КС Казымская, цех №6, ГПА-1
656;3;2;108;2;131713;62;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP02;КС Казымская, цех №6, ГПА-2
657;3;3;108;2;131714;63;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP03;КС Казымская, цех №6, ГПА-3
658;3;4;108;2;131715;64;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP04;КС Казымская, цех №6, ГПА-4
659;3;5;108;2;131716;65;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP05;КС Казымская, цех №6, ГПА-5
660;3;6;108;2;131739;66;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP06;КС Казымская, цех №6, ГПА-6
661;3;7;108;2;131740;67;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP07;КС Казымская, цех №6, ГПА-7
662;3;8;108;7;131741;68;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC06-GP08;КС Казымская, цех №6, ГПА-8
663;3;1;109;2;131705;71;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP01;КС Казымская, цех №7, ГПА-1
664;3;2;109;2;131706;72;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP02;КС Казымская, цех №7, ГПА-2
665;3;3;109;1;131707;73;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP03;КС Казымская, цех №7, ГПА-3
666;3;4;109;2;131708;74;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP04;КС Казымская, цех №7, ГПА-4
667;3;5;109;1;131709;75;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP05;КС Казымская, цех №7, ГПА-5
668;3;6;109;2;131710;76;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP06;КС Казымская, цех №7, ГПА-6
669;3;7;109;2;131742;77;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP07;КС Казымская, цех №7, ГПА-7
670;3;8;109;2;131743;78;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T04-KS1-KC07-GP08;КС Казымская, цех №7, ГПА-8
671;3;1;129;2;135450;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC03-GP01;КС Перегребненская, цех №3, ГПА-1
672;3;2;129;2;135451;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC03-GP02;КС Перегребненская, цех №3, ГПА-2
673;3;3;129;2;135452;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC03-GP03;КС Перегребненская, цех №3, ГПА-3
674;3;4;129;7;135453;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC03-GP04;КС Перегребненская, цех №3, ГПА-4
675;3;1;130;2;135454;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP01;КС Перегребненская, цех №4, ГПА-1
676;3;2;130;2;135455;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP02;КС Перегребненская, цех №4, ГПА-2
677;3;3;130;1;135456;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP03;КС Перегребненская, цех №4, ГПА-3
678;3;4;130;2;135457;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP04;КС Перегребненская, цех №4, ГПА-4
679;3;5;130;1;135458;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP05;КС Перегребненская, цех №4, ГПА-5
680;3;6;130;2;135459;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP06;КС Перегребненская, цех №4, ГПА-6
681;3;7;130;9;135460;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP07;КС Перегребненская, цех №4, ГПА-7
682;3;8;130;2;135461;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC04-GP08;КС Перегребненская, цех №4, ГПА-8
683;3;1;131;1;135488;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP01;КС Перегребненская, цех №5, ГПА-1
684;3;2;131;2;135489;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP02;КС Перегребненская, цех №5, ГПА-2
685;3;3;131;1;135490;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP03;КС Перегребненская, цех №5, ГПА-3
686;3;4;131;9;135491;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP04;КС Перегребненская, цех №5, ГПА-4
687;3;5;131;2;135492;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP05;КС Перегребненская, цех №5, ГПА-5
688;3;6;131;9;135531;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP06;КС Перегребненская, цех №5, ГПА-6
689;3;7;131;7;135532;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP07;КС Перегребненская, цех №5, ГПА-7
690;3;8;131;2;135533;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC05-GP08;КС Перегребненская, цех №5, ГПА-8
691;25;1;132;2;135475;61;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP01;КС Перегребненская, цех №6, ГПА-1
692;25;2;132;2;135476;62;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP02;КС Перегребненская, цех №6, ГПА-2
693;25;3;132;2;135543;63;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP03;КС Перегребненская, цех №6, ГПА-3
694;25;4;132;2;135544;64;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP04;КС Перегребненская, цех №6, ГПА-4
695;25;5;132;2;135545;65;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP05;КС Перегребненская, цех №6, ГПА-5
696;25;6;132;2;135546;66;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP06;КС Перегребненская, цех №6, ГПА-6
697;25;7;132;2;135547;67;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP07;КС Перегребненская, цех №6, ГПА-7
698;25;8;132;2;135548;68;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC06-GP08;КС Перегребненская, цех №6, ГПА-8
699;25;1;133;2;135495;71;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP01;КС Перегребненская, цех №7, ГПА-1
700;25;2;133;1;135496;72;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP02;КС Перегребненская, цех №7, ГПА-2
701;25;3;133;2;135497;73;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP03;КС Перегребненская, цех №7, ГПА-3
702;25;4;133;2;135498;74;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP04;КС Перегребненская, цех №7, ГПА-4
703;25;5;133;1;135499;75;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T17-KS1-KC07-GP05;КС Перегребненская, цех №7, ГПА-5
